frame.number,frame.len,frame.time_epoch,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,tls.handshake.extensions_server_name,tls.record.version,tls.handshake.type,quic.long.packet_type,quic.version
0.005172089524167764,0.029891304347826084,0.010765761137008667,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.005266127515516268,0.01222826086956522,0.011371731758117676,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.005360165506864773,0.05570652173913043,0.011371731758117676,309,61,4,0.0,0.0,0.0,0.00834744922095561,0.008364752033947459,2,4,2,3,2
0.005454203498213278,0.0421195652173913,0.011591792106628418,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.005548241489561783,0.26970108695652173,0.011901229619979858,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.005642279480910288,0.27377717391304346,0.01217561960220337,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.005736317472258792,0.3029891304347826,0.012297779321670532,173,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.005830355463607297,0.29959239130434784,0.012932896614074707,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.005924393454955802,0.046875,0.013070553541183472,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006018431446304307,0.29279891304347827,0.013295888900756836,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006112469437652812,0.2846467391304348,0.0137253999710083,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006206507429001316,0.029891304347826084,0.013856470584869385,233,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006300545420349821,0.03872282608695651,0.013856470584869385,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006394583411698326,0.2914402173913043,0.014378100633621216,274,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006488621403046831,0.2486413043478261,0.014473110437393188,274,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006582659394395336,0.034646739130434784,0.014473110437393188,99,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.00667669738574384,0.21535326086956522,0.015427917242050171,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.006770735377092345,0.19769021739130435,0.015574216842651367,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.00686477336844085,0.01222826086956522,0.015699148178100586,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.006958811359789355,0.24932065217391303,0.01579296588897705,31,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.00705284935113786,0.27785326086956524,0.01579296588897705,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007146887342486365,0.38790760869565216,0.01602301001548767,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007240925333834869,0.28328804347826086,0.016145437955856323,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007334963325183374,0.20584239130434784,0.0163232684135437,31,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007429001316531879,0.07676630434782608,0.0163232684135437,138,48,1,0.0,0.0,0.0,0.8459918509362268,0.18588677056462075,2,4,2,3,2
0.007523039307880384,0.2330163043478261,0.0163232684135437,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007617077299228889,0.22078804347826086,0.01676642894744873,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007711115290577393,0.15557065217391305,0.01691192388534546,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007805153281925898,0.029891304347826084,0.01714959740638733,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.007899191273274403,0.22894021739130438,0.01732635498046875,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.007993229264622908,0.2642663043478261,0.01764574646949768,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.008087267255971413,0.3919836956521739,0.017795860767364502,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.008181305247319918,0.016304347826086956,0.017795860767364502,2,17,3,0.006916749750747756,0.9457876370887337,0.0,0.0,0.0,2,4,2,3,2
0.008275343238668423,0.01222826086956522,0.01794847846031189,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.008369381230016928,0.01222826086956522,0.01794847846031189,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.008463419221365431,0.1800271739130435,0.018055826425552368,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.008557457212713936,0.2955163043478261,0.01839989423751831,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.008651495204062441,0.01222826086956522,0.01839989423751831,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.008745533195410946,0.030570652173913044,0.01839989423751831,141,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.00883957118675945,0.03872282608695651,0.018677830696105957,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.008933609178107956,0.029891304347826084,0.018829554319381714,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.00902764716945646,0.044157608695652176,0.019111275672912598,8,17,3,0.006916749750747756,0.9938465852442671,0.0,0.0,0.0,2,1,2,3,2
0.009121685160804966,0.016304347826086956,0.01942726969718933,103,7,3,0.9938465852442671,0.006916749750747756,0.0,0.0,0.0,2,4,2,3,2
0.00921572315215347,0.03872282608695651,0.019482791423797607,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.009309761143501976,0.046875,0.019637733697891235,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.00940379913485048,0.029891304347826084,0.020238637924194336,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.009497837126198984,0.043478260869565216,0.020461827516555786,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.009591875117547489,0.01222826086956522,0.020600557327270508,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.009685913108895994,0.029891304347826084,0.020656317472457886,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.009779951100244499,0.03260869565217392,0.020656317472457886,32,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.009873989091593004,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.009968027082941509,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010062065074290014,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010156103065638519,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010250141056987024,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010344179048335529,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010438217039684033,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010532255031032537,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010626293022381042,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010720331013729547,0.997282608695652,0.020788878202438354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.010814369005078052,0.043478260869565216,0.020854592323303223,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.010908406996426557,0.01222826086956522,0.021001964807510376,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.011002444987775062,0.01222826086956522,0.021001964807510376,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.011096482979123566,0.997282608695652,0.02108687162399292,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.011190520970472071,0.514266304347826,0.02108687162399292,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.011284558961820576,0.03872282608695651,0.02135443687438965,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.011378596953169081,0.01222826086956522,0.02135443687438965,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.011472634944517585,0.043478260869565216,0.021621733903884888,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.01156667293586609,0.9442934782608695,0.021621733903884888,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.011660710927214595,0.029891304347826084,0.021835654973983765,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.0117547489185631,0.0421195652173913,0.022170275449752808,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.011848786909911604,0.029891304347826084,0.02232983708381653,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01194282490126011,0.016304347826086956,0.02241802215576172,103,8,3,0.9695912263210368,0.006916749750747756,0.0,0.0,0.0,2,4,2,3,2
0.012036862892608614,0.029891304347826084,0.022598862648010254,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01213090088395712,0.029891304347826084,0.022931784391403198,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.012224938875305624,0.029891304347826084,0.023113101720809937,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01231897686665413,0.997282608695652,0.023252874612808228,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.012413014858002634,0.029891304347826084,0.023252874612808228,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.012507052849351137,0.043478260869565216,0.023612290620803833,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.012601090840699642,0.17798913043478262,0.02377280592918396,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.012695128832048147,0.997282608695652,0.024036288261413574,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.012789166823396652,0.997282608695652,0.024036288261413574,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.012883204814745157,0.997282608695652,0.024036288261413574,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.012977242806093662,0.17934782608695654,0.024036288261413574,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.013071280797442167,0.01222826086956522,0.024185746908187866,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.013165318788790672,0.029891304347826084,0.024798721075057983,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.013259356780139177,0.029891304347826084,0.02507692575454712,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.013353394771487682,0.029891304347826084,0.025289088487625122,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.013447432762836185,0.029891304347826084,0.02562648057937622,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01354147075418469,0.01222826086956522,0.02562648057937622,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.013635508745533195,0.029891304347826084,0.025844603776931763,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.0137295467368817,0.029891304347826084,0.026164501905441284,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.013823584728230205,0.029891304347826084,0.026384025812149048,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01391762271957871,0.029891304347826084,0.026695042848587036,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014011660710927215,0.029891304347826084,0.026920616626739502,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01410569870227572,0.029891304347826084,0.02713412046432495,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014199736693624225,0.029891304347826084,0.02748200297355652,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01429377468497273,0.01222826086956522,0.02748200297355652,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014387812676321235,0.029891304347826084,0.027785807847976685,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014481850667669738,0.029891304347826084,0.02802225947380066,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014575888659018243,0.029891304347826084,0.02823653817176819,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014669926650366748,0.01222826086956522,0.02823653817176819,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014763964641715253,0.01222826086956522,0.02857261896133423,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014858002633063758,0.029891304347826084,0.02857261896133423,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.014952040624412263,0.11548913043478261,0.02857261896133423,243,51,1,0.0,0.0,0.0,0.8516992476613409,0.02901714163601117,2,4,2,3,2
0.015046078615760768,0.029891304347826084,0.028790980577468872,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015140116607109273,0.029891304347826084,0.029113948345184326,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015234154598457778,0.029891304347826084,0.02961784601211548,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015328192589806283,0.029891304347826084,0.029834628105163574,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015422230581154788,0.029891304347826084,0.029834628105163574,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015516268572503291,0.029891304347826084,0.030151396989822388,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015610306563851796,0.029891304347826084,0.030387073755264282,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.0157043445552003,0.01222826086956522,0.030591905117034912,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015798382546548806,0.029891304347826084,0.030591905117034912,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01589242053789731,0.01222826086956522,0.030591905117034912,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.015986458529245816,0.029891304347826084,0.031013280153274536,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01608049652059432,0.029891304347826084,0.03123795986175537,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.016174534511942826,0.029891304347826084,0.0315401554107666,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01626857250329133,0.25883152173913043,0.0315401554107666,224,45,1,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.016362610494639836,0.029891304347826084,0.03169223666191101,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01645664848598834,0.029891304347826084,0.03204759955406189,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.016550686477336846,0.029891304347826084,0.032848209142684937,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01664472446868535,0.01222826086956522,0.032848209142684937,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.016738762460033856,0.078125,0.03312888741493225,309,61,4,0.0,0.0,0.0,0.00834744922095561,0.008364752033947459,2,4,2,3,2
0.01683280045138236,0.029891304347826084,0.0335446298122406,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.016926838442730865,0.046875,0.03371363878250122,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.017020876434079367,0.01222826086956522,0.03371363878250122,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.017114914425427872,0.01222826086956522,0.03371363878250122,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.017208952416776377,0.03872282608695651,0.03401389718055725,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.017302990408124882,0.029891304347826084,0.034172654151916504,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.017397028399473387,0.043478260869565216,0.034172654151916504,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.017491066390821892,0.874320652173913,0.03440871834754944,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.017585104382170397,0.997282608695652,0.034545719623565674,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.0176791423735189,0.997282608695652,0.034552305936813354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.017773180364867407,0.997282608695652,0.034552305936813354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01786721835621591,0.997282608695652,0.034552305936813354,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.017961256347564417,0.6644021739130435,0.034552305936813354,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.01805529433891292,0.01222826086956522,0.035192012786865234,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.018149332330261427,0.08491847826086955,0.03550314903259277,17,51,1,0.0,0.0,0.0,0.9071556104930643,0.02901714163601117,2,4,2,3,2
0.01824337032160993,0.2717391304347826,0.03550314903259277,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.018337408312958436,0.41915760869565216,0.03613463044166565,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.01843144630430694,0.17866847826086957,0.03641384840011597,211,30,1,0.0,0.0,0.0,0.8380411726106,0.8382458443362385,2,4,2,3,2
0.018525484295655446,0.01222826086956522,0.03641384840011597,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01861952228700395,0.05095108695652173,0.036626070737838745,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.018713560278352456,0.01222826086956522,0.0367564857006073,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.01880759826970096,0.38179347826086957,0.036804407835006714,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.018901636261049466,0.01222826086956522,0.03693968057632446,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.018995674252397968,0.01222826086956522,0.03693968057632446,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.019089712243746473,0.01222826086956522,0.03693968057632446,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
0.019183750235094978,0.043478260869565216,0.03702327609062195,309,61,4,0.0,0.0,0.0,0.08170428359962764,0.08172423793750859,2,4,2,3,2
0.019277788226443483,0.997282608695652,0.03748112916946411,309,61,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2
