frame.number,frame.len,frame.time_epoch,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,tls.handshake.extensions_server_name,tls.record.version,tls.handshake.type,quic.long.packet_type,quic.version,label
0.0060184314463043,0.2927989130434782,0.0132958889007568,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0061124694376528,0.2846467391304348,0.0137253999710083,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0062065074290013,0.029891304347826,0.0138564705848693,150,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0063005454203498,0.0387228260869565,0.0138564705848693,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0063945834116983,0.2914402173913043,0.0143781006336212,195,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0064886214030468,0.2486413043478261,0.0144731104373931,195,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0065826593943953,0.0346467391304347,0.0144731104373931,309,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,-1
0.0066766973857438,0.2153532608695652,0.0154279172420501,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0067707353770923,0.1976902173913043,0.0155742168426513,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0068647733684408,0.0122282608695652,0.0156991481781005,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0069588113597893,0.249320652173913,0.015792965888977,235,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0070528493511378,0.2778532608695652,0.015792965888977,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0071468873424863,0.3879076086956521,0.0160230100154876,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0072409253338348,0.2832880434782608,0.0161454379558563,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0073349633251833,0.2058423913043478,0.0163232684135437,235,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0074290013165318,0.076766304347826,0.0163232684135437,44,43,1,0.0,0.0,0.0,0.8459918509362265,0.1858867705646207,2,4,2,3,2,-1
0.0075230393078803,0.2330163043478261,0.0163232684135437,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0076170772992288,0.2207880434782608,0.0167664289474487,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0077111152905773,0.155570652173913,0.0169119238853454,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0078051532819258,0.029891304347826,0.0171495974063873,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0078991912732744,0.2289402173913043,0.0173263549804687,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0079932292646229,0.2642663043478261,0.0176457464694976,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0080872672559714,0.3919836956521739,0.0177958607673645,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0081813052473199,0.0163043478260869,0.0177958607673645,112,9,3,0.0069167497507477,0.9457876370887336,0.0,0.0,0.0,2,4,2,3,2,-1
0.0082753432386684,0.0122282608695652,0.0179484784603118,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0083693812300169,0.0122282608695652,0.0179484784603118,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0084634192213654,0.1800271739130435,0.0180558264255523,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0085574572127139,0.2955163043478261,0.0183998942375183,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0086514952040624,0.0122282608695652,0.0183998942375183,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0087455331954109,0.030570652173913,0.0183998942375183,48,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,-1
0.0088395711867594,0.0387228260869565,0.0186778306961059,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0089336091781079,0.029891304347826,0.0188295543193817,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0090276471694564,0.0441576086956521,0.0191112756729125,288,9,3,0.0069167497507477,0.9938465852442672,0.0,0.0,0.0,2,1,2,3,2,-1
0.0091216851608049,0.0163043478260869,0.0194272696971893,6,59,3,0.9938465852442672,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0092157231521534,0.0387228260869565,0.0194827914237976,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0093097611435019,0.046875,0.0196377336978912,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0094037991348504,0.029891304347826,0.0202386379241943,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0094978371261989,0.0434782608695652,0.0204618275165557,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0095918751175474,0.0122282608695652,0.0206005573272705,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0096859131088959,0.029891304347826,0.0206563174724578,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0097799511002444,0.0326086956521739,0.0206563174724578,236,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.009873989091593,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0099680270829415,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.01006206507429,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0101561030656385,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.010250141056987,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0103441790483355,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.010438217039684,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0105322550310325,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.010626293022381,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0107203310137295,0.997282608695652,0.0207888782024383,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.010814369005078,0.0434782608695652,0.0208545923233032,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0109084069964265,0.0122282608695652,0.0210019648075103,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.011002444987775,0.0122282608695652,0.0210019648075103,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0110964829791235,0.997282608695652,0.0210868716239929,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.011190520970472,0.514266304347826,0.0210868716239929,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0112845589618205,0.0387228260869565,0.0213544368743896,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.011378596953169,0.0122282608695652,0.0213544368743896,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0114726349445175,0.0434782608695652,0.0216217339038848,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.011566672935866,0.9442934782608696,0.0216217339038848,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0116607109272145,0.029891304347826,0.0218356549739837,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0117547489185631,0.0421195652173913,0.0221702754497528,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0118487869099116,0.029891304347826,0.0223298370838165,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0119428249012601,0.0163043478260869,0.0224180221557617,6,60,3,0.9695912263210368,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0120368628926086,0.029891304347826,0.0225988626480102,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0121309008839571,0.029891304347826,0.0229317843914031,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0122249388753056,0.029891304347826,0.0231131017208099,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0123189768666541,0.997282608695652,0.0232528746128082,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0124130148580026,0.029891304347826,0.0232528746128082,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0125070528493511,0.0434782608695652,0.0236122906208038,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0126010908406996,0.1779891304347826,0.0237728059291839,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0126951288320481,0.997282608695652,0.0240362882614135,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0127891668233966,0.997282608695652,0.0240362882614135,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0128832048147451,0.997282608695652,0.0240362882614135,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0129772428060936,0.1793478260869565,0.0240362882614135,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0130712807974421,0.0122282608695652,0.0241857469081878,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0131653187887906,0.029891304347826,0.0247987210750579,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0132593567801391,0.029891304347826,0.0250769257545471,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0133533947714876,0.029891304347826,0.0252890884876251,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0134474327628361,0.029891304347826,0.0256264805793762,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0135414707541846,0.0122282608695652,0.0256264805793762,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0136355087455331,0.029891304347826,0.0258446037769317,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0137295467368817,0.029891304347826,0.0261645019054412,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0138235847282302,0.029891304347826,0.026384025812149,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0139176227195787,0.029891304347826,0.026695042848587,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0140116607109272,0.029891304347826,0.0269206166267395,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0141056987022757,0.029891304347826,0.0271341204643249,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0141997366936242,0.029891304347826,0.0274820029735565,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0142937746849727,0.0122282608695652,0.0274820029735565,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0143878126763212,0.029891304347826,0.0277858078479766,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0144818506676697,0.029891304347826,0.0280222594738006,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0145758886590182,0.029891304347826,0.0282365381717681,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0146699266503667,0.0122282608695652,0.0282365381717681,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0147639646417152,0.0122282608695652,0.0285726189613342,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0148580026330637,0.029891304347826,0.0285726189613342,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0149520406244122,0.1154891304347826,0.0285726189613342,161,47,1,0.0,0.0,0.0,0.8516992476613406,0.0290171416360111,2,4,2,3,2,1
0.0150460786157607,0.029891304347826,0.0287909805774688,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0151401166071092,0.029891304347826,0.0291139483451843,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0152341545984577,0.029891304347826,0.0296178460121154,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0153281925898062,0.029891304347826,0.0298346281051635,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0154222305811547,0.029891304347826,0.0298346281051635,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0155162685725032,0.029891304347826,0.0301513969898223,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0156103065638517,0.029891304347826,0.0303870737552642,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0157043445552003,0.0122282608695652,0.0305919051170349,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0157983825465488,0.029891304347826,0.0305919051170349,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0158924205378973,0.0122282608695652,0.0305919051170349,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0159864585292458,0.029891304347826,0.0310132801532745,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0160804965205943,0.029891304347826,0.0312379598617553,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0161745345119428,0.029891304347826,0.0315401554107666,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0162685725032913,0.2588315217391304,0.0315401554107666,140,40,1,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,-1
0.0163626104946398,0.029891304347826,0.031692236661911,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0164566484859883,0.029891304347826,0.0320475995540618,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0165506864773368,0.029891304347826,0.0328482091426849,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0166447244686853,0.0122282608695652,0.0328482091426849,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0167387624600338,0.078125,0.0331288874149322,234,58,4,0.0,0.0,0.0,0.008347449220955597,0.0083647520339474,2,4,2,3,2,1
0.0168328004513823,0.029891304347826,0.0335446298122406,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0169268384427308,0.046875,0.0337136387825012,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0170208764340793,0.0122282608695652,0.0337136387825012,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0171149144254278,0.0122282608695652,0.0337136387825012,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0172089524167763,0.0387228260869565,0.0340138971805572,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0173029904081248,0.029891304347826,0.0341726541519165,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0173970283994733,0.0434782608695652,0.0341726541519165,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0174910663908218,0.874320652173913,0.0344087183475494,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0175851043821703,0.997282608695652,0.0345457196235656,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0176791423735189,0.997282608695652,0.0345523059368133,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0177731803648674,0.997282608695652,0.0345523059368133,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0178672183562159,0.997282608695652,0.0345523059368133,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0179612563475644,0.6644021739130435,0.0345523059368133,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0180552943389129,0.0122282608695652,0.0351920127868652,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0181493323302614,0.0849184782608695,0.0355031490325927,79,47,1,0.0,0.0,0.0,0.9071556104930641,0.0290171416360111,2,4,2,3,2,-1
0.0182433703216099,0.2717391304347826,0.0355031490325927,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0183374083129584,0.4191576086956521,0.0361346304416656,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0184314463043069,0.1786684782608695,0.0364138484001159,126,24,1,0.0,0.0,0.0,0.8380411726105997,0.8382458443362385,2,4,2,3,2,-1
0.0185254842956554,0.0122282608695652,0.0364138484001159,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0186195222870039,0.0509510869565217,0.0366260707378387,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0187135602783524,0.0122282608695652,0.0367564857006073,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0188075982697009,0.3817934782608695,0.0368044078350067,234,58,4,0.0,0.0,0.0,0.08170428359962759,0.0817242379375085,2,4,2,3,2,1
0.0189016362610494,0.0122282608695652,0.0369396805763244,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
0.0189956742523979,0.0122282608695652,0.0369396805763244,234,58,4,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,1
